,0.000000000000000000e+00.136
12732,33.599999999999994
12733,32.4
12734,30.95
12735,34.7
12736,33.55
12737,31.0
12738,30.9
12739,33.599999999999994
12740,34.6
12741,36.5
12742,30.95
12743,32.75
12744,31.65
12745,27.2
12746,26.55
12747,29.0
12748,20.15
12749,21.05
12750,25.7
12751,27.799999999999997
12752,27.7
12753,25.65
12754,22.85
12755,21.75
12756,19.75
12757,26.55
12758,20.3
12759,21.1
12760,21.1
12761,15.55
12762,20.45
12763,6.35
12764,14.65
12765,10.4
12766,13.45
12767,13.05
12768,11.1
12769,6.800000000000001
12770,8.5
12771,6.75
12772,5.050000000000001
12773,2.85
12774,0.95
12775,0.35
12776,0.05
12777,0.0
12778,0.0
12779,0.0
12780,0.0
12781,0.0
12782,0.0
12783,0.0
12784,0.0
12785,0.0
12786,0.0
12787,0.0
12788,0.0
12789,0.0
12790,0.0
12791,0.0
12792,0.0
12793,0.0
12794,0.0
12795,0.0
12796,0.0
12797,0.0
12798,0.0
12799,0.0
12800,0.0
12801,0.0
12802,0.0
12803,0.0
12804,0.0
12805,0.0
12806,0.0
12807,0.0
12808,0.0
12809,0.0
12810,0.0
12811,0.0
12812,0.0
12813,0.0
12814,0.0
12815,0.0
12816,0.0
12817,0.0
12818,0.0
12819,0.0
12820,0.0
12821,0.0
12822,0.0
12823,0.0
12824,0.0
12825,0.0
12826,0.0
12827,0.0
12828,0.0
12829,0.0
12830,0.0
12831,0.0
12832,0.0
12833,0.0
12834,0.0
12835,0.0
12836,0.0
12837,0.0
12838,0.0
12839,0.0
12840,0.0
12841,0.0
12842,0.0
12843,0.0
12844,0.0
12845,0.0
12846,0.0
12847,0.0
12848,0.0
12849,0.0
12850,0.0
12851,0.0
12852,0.2
12853,0.3
12854,1.0
12855,2.2
12856,7.45
12857,3.4
12858,10.3
12859,13.55
12860,13.55
12861,12.85
12862,16.55
12863,18.049999999999997
12864,18.65
12865,17.05
12866,18.55
12867,19.35
12868,18.65
12869,20.299999999999997
12870,19.55
12871,26.25
12872,28.299999999999997
12873,29.65
12874,30.7
12875,32.25
12876,32.55
12877,30.6
12878,29.5
12879,28.0
12880,26.25
12881,26.65
12882,26.95
12883,28.1
12884,24.35
12885,25.6
12886,21.0
12887,21.6
12888,30.9
12889,26.6
12890,26.35
12891,24.6
12892,22.95
12893,22.5
12894,25.35
12895,23.4
12896,16.9
12897,16.5
12898,19.45
12899,26.85
12900,22.0
12901,17.35
12902,20.799999999999997
12903,23.1
12904,19.8
12905,14.85
12906,14.45
12907,16.75
12908,11.3
12909,9.6
12910,9.0
12911,8.600000000000001
12912,7.65
12913,7.6
12914,9.35
12915,7.6
12916,5.25
12917,2.55
12918,0.45
12919,0.15000000000000002
12920,0.0
12921,0.0
12922,0.0
12923,0.0
12924,0.0
12925,0.0
12926,0.0
12927,0.0
12928,0.0
12929,0.0
12930,0.0
12931,0.0
12932,0.0
12933,0.0
12934,0.0
12935,0.0
12936,0.0
12937,0.0
12938,0.0
12939,0.0
12940,0.0
12941,0.0
12942,0.0
12943,0.0
12944,0.0
12945,0.0
12946,0.0
12947,0.0
12948,0.0
12949,0.0
12950,0.0
12951,0.0
12952,0.0
12953,0.0
12954,0.0
12955,0.0
12956,0.0
12957,0.0
12958,0.0
12959,0.0
12960,0.0
12961,0.0
12962,0.0
12963,0.0
12964,0.0
12965,0.0
12966,0.0
12967,0.0
12968,0.0
12969,0.0
12970,0.0
12971,0.0
12972,0.0
12973,0.0
12974,0.0
12975,0.0
12976,0.0
12977,0.0
12978,0.0
12979,0.0
12980,0.0
12981,0.0
12982,0.0
12983,0.0
12984,0.0
12985,0.0
12986,0.0
12987,0.0
12988,0.0
12989,0.0
12990,0.0
12991,0.0
12992,0.0
12993,0.0
12994,0.0
12995,0.0
12996,0.0
12997,0.0
12998,0.0
12999,0.05
13000,0.2
13001,0.35
13002,0.55
13003,1.15
13004,2.45
13005,4.85
13006,5.35
13007,5.9
13008,5.95
13009,5.85
13010,6.55
13011,7.45
13012,8.3
13013,7.6
13014,6.3
13015,3.65
13016,2.95
13017,2.75
13018,2.3499999999999996
13019,1.4
13020,3.2
13021,4.4
13022,1.6
13023,1.9
13024,2.05
13025,0.85
13026,5.55
13027,12.95
13028,7.45
13029,10.05
13030,25.4
13031,17.6
13032,19.45
13033,27.8
13034,27.65
13035,31.55
13036,34.95
13037,21.9
13038,26.5
13039,31.35
13040,30.1
13041,29.95
13042,30.05
13043,29.7
13044,27.65
13045,32.05
13046,31.55
13047,29.2
13048,27.9
13049,26.25
13050,22.25
13051,13.25
13052,14.75
13053,15.55
13054,12.1
13055,8.65
13056,8.05
13057,6.300000000000001
13058,2.3499999999999996
13059,0.30000000000000004
13060,0.05
13061,0.0
13062,0.2
13063,0.25
13064,0.05
13065,0.0
13066,0.0
13067,0.0
13068,0.0
13069,0.0
13070,0.0
13071,0.0
13072,0.0
13073,0.0
13074,0.0
13075,0.0
13076,0.0
13077,0.0
13078,0.0
13079,0.0
13080,0.0
13081,0.0
13082,0.0
13083,0.0
13084,0.0
13085,0.0
13086,0.0
13087,0.0
13088,0.0
13089,0.0
13090,0.0
13091,0.0
13092,0.0
13093,0.0
13094,0.0
13095,0.0
13096,0.0
13097,0.0
13098,0.0
13099,0.0
13100,0.0
13101,0.0
13102,0.0
13103,0.0
13104,0.0
13105,0.0
13106,0.0
13107,0.0
13108,0.0
13109,0.0
13110,0.0
13111,0.0
13112,0.0
13113,0.0
13114,0.0
13115,0.0
13116,0.0
13117,0.0
13118,0.0
13119,0.0
13120,0.0
13121,0.0
13122,0.0
13123,0.0
13124,0.0
13125,0.0
13126,0.0
13127,0.0
13128,0.0
13129,0.0
13130,0.0
13131,0.0
13132,0.0
13133,0.0
13134,0.0
13135,0.0
13136,0.0
13137,0.0
13138,0.0
13139,0.05
13140,0.55
13141,2.4
13142,5.3
13143,6.4
13144,8.05
13145,8.7
13146,11.7
13147,13.8
13148,15.95
13149,18.05
13150,19.95
13151,21.45
13152,22.15
13153,21.6
13154,21.4
13155,23.55
13156,25.799999999999997
13157,24.5
13158,22.55
13159,27.25
13160,25.1
13161,21.75
13162,8.2
13163,23.6
13164,29.5
13165,28.25
13166,30.45
13167,31.55
13168,31.049999999999997
13169,23.15
13170,15.25
13171,15.1
13172,16.4
13173,18.45
13174,21.25
13175,22.65
13176,25.4
13177,23.45
13178,22.4
13179,27.95
13180,28.85
13181,29.0
13182,25.4
13183,37.8
13184,37.25
13185,24.8
13186,27.25
13187,29.1
13188,25.75
13189,25.85
13190,20.95
13191,6.45
13192,3.75
13193,2.9
13194,18.75
13195,18.6
13196,17.5
13197,14.65
13198,11.1
13199,11.8
13200,10.45
13201,8.55
13202,7.6
13203,6.65
13204,5.25
13205,2.0
13206,0.35
13207,0.1
13208,0.0
13209,0.0
13210,0.0
13211,0.0
13212,0.0
13213,0.0
13214,0.0
13215,0.0
13216,0.0
13217,0.0
13218,0.0
13219,0.0
13220,0.0
13221,0.0
13222,0.0
13223,0.0
13224,0.0
13225,0.0
13226,0.0
13227,0.0
13228,0.0
13229,0.0
13230,0.0
13231,0.0
13232,0.0
13233,0.0
13234,0.0
13235,0.0
13236,0.0
13237,0.0
13238,0.0
13239,0.0
13240,0.0
13241,0.0
13242,0.0
13243,0.0
13244,0.0
13245,0.0
13246,0.0
13247,0.0
13248,0.0
13249,0.0
13250,0.0
13251,0.0
13252,0.0
13253,0.0
13254,0.0
13255,0.0
13256,0.0
13257,0.0
13258,0.0
13259,0.0
13260,0.0
13261,0.0
13262,0.0
13263,0.0
13264,0.0
13265,0.0
13266,0.0
13267,0.0
13268,0.0
13269,0.0
13270,0.0
13271,0.0
13272,0.0
13273,0.0
13274,0.0
13275,0.0
13276,0.0
13277,0.0
13278,0.0
13279,0.0
13280,0.0
13281,0.0
13282,0.0
13283,0.0
13284,0.05
13285,0.2
13286,0.8
13287,1.9
13288,4.15
13289,6.6
13290,8.65
13291,10.5
13292,5.95
13293,16.45
13294,14.55
13295,8.65
13296,9.899999999999999
13297,9.85
13298,13.5
13299,17.3
13300,21.6
13301,26.65
13302,30.5
13303,27.75
13304,23.05
13305,19.299999999999997
13306,20.549999999999997
13307,19.45
13308,17.65
13309,19.75
13310,17.8
13311,35.849999999999994
13312,33.8
13313,21.95
13314,30.1
13315,28.75
13316,29.0
13317,28.35
13318,31.75
13319,34.7
13320,38.4
13321,28.25
13322,29.4
13323,24.25
13324,8.2
13325,22.2
13326,26.95
13327,34.75
13328,34.2
13329,33.45
13330,32.75
13331,32.7
13332,31.2
13333,28.75
13334,27.25
13335,25.85
13336,24.8
13337,23.85
13338,22.65
13339,21.7
13340,20.05
13341,18.4
13342,16.35
13343,14.2
13344,12.45
13345,10.6
13346,8.8
13347,7.1
13348,5.7
13349,3.65
13350,1.2
13351,0.2
13352,0.0
13353,0.0
13354,0.0
13355,0.0
13356,0.0
13357,0.0
13358,0.0
13359,0.0
13360,0.0
13361,0.0
13362,0.0
13363,0.0
13364,0.0
13365,0.0
13366,0.0
13367,0.0
13368,0.0
13369,0.0
13370,0.0
13371,0.0
13372,0.0
13373,0.0
13374,0.0
13375,0.0
13376,0.0
13377,0.0
13378,0.0
13379,0.0
13380,0.0
13381,0.0
13382,0.0
13383,0.0
13384,0.0
13385,0.0
13386,0.0
13387,0.0
13388,0.0
13389,0.0
13390,0.0
13391,0.0
13392,0.0
13393,0.0
13394,0.0
13395,0.0
13396,0.0
13397,0.0
13398,0.0
13399,0.0
13400,0.0
13401,0.0
13402,0.0
13403,0.0
13404,0.0
13405,0.0
13406,0.0
13407,0.0
13408,0.0
13409,0.0
13410,0.0
13411,0.0
13412,0.0
13413,0.0
13414,0.0
13415,0.0
13416,0.0
13417,0.0
13418,0.0
13419,0.0
13420,0.0
13421,0.0
13422,0.0
13423,0.0
13424,0.0
13425,0.0
13426,0.0
13427,0.15000000000000002
13428,0.8999999999999998
13429,3.1500000000000004
13430,5.5
13431,6.35
13432,8.2
13433,10.3
13434,12.45
13435,15.2
13436,16.95
13437,19.0
13438,20.1
13439,21.2
13440,23.1
13441,26.0
13442,27.35
13443,28.6
13444,28.6
13445,29.2
13446,30.5
13447,32.5
13448,33.05
13449,34.3
13450,35.400000000000006
13451,36.05
13452,36.3
13453,36.25
13454,36.0
13455,36.3
13456,37.1
13457,37.25
13458,37.25
13459,38.4
13460,38.099999999999994
13461,38.15
13462,38.55
13463,38.85
13464,38.45
13465,37.650000000000006
13466,38.25
13467,38.349999999999994
13468,37.55
13469,36.349999999999994
13470,35.85
13471,35.4
13472,34.7
13473,34.7
13474,33.75
13475,32.1
13476,31.35
13477,29.85
13478,28.9
13479,28.4
13480,27.75
13481,26.2
13482,24.15
13483,21.75
13484,20.549999999999997
13485,19.2
13486,17.4
13487,15.4
13488,13.35
13489,11.2
13490,8.1
13491,7.05
13492,5.65
13493,3.95
13494,1.6
13495,0.25
13496,0.05
13497,0.0
13498,0.0
13499,0.0
13500,0.0
13501,0.0
13502,0.0
13503,0.0
13504,0.0
13505,0.0
13506,0.0
13507,0.0
13508,0.0
13509,0.0
13510,0.0
13511,0.0
13512,0.0
13513,0.0
13514,0.0
13515,0.0
13516,0.0
13517,0.0
13518,0.0
13519,0.0
13520,0.0
13521,0.0
13522,0.0
13523,0.0
13524,0.0
13525,0.0
13526,0.0
13527,0.0
13528,0.0
13529,0.0
13530,0.0
13531,0.0
13532,0.0
13533,0.0
13534,0.0
13535,0.0
13536,0.0
13537,0.0
13538,0.0
13539,0.0
13540,0.0
13541,0.0
13542,0.0
13543,0.0
13544,0.0
13545,0.0
13546,0.0
13547,0.0
13548,0.0
13549,0.0
13550,0.0
13551,0.0
13552,0.0
13553,0.0
13554,0.0
13555,0.0
13556,0.0
13557,0.0
13558,0.0
13559,0.0
13560,0.0
13561,0.0
13562,0.0
13563,0.0
13564,0.0
13565,0.0
13566,0.0
13567,0.0
13568,0.0
13569,0.0
13570,0.0
13571,0.15000000000000002
13572,0.8
13573,2.7
13574,5.5
13575,7.25
13576,8.95
13577,11.05
13578,13.2
13579,15.0
13580,17.15
13581,19.25
13582,20.65
13583,21.9
13584,23.8
13585,25.75
13586,26.95
13587,28.4
13588,29.05
13589,30.6
13590,31.799999999999997
13591,32.5
13592,33.0
13593,34.25
13594,35.0
13595,35.849999999999994
13596,36.45
13597,36.900000000000006
13598,37.5
13599,38.5
13600,38.9
13601,39.15
13602,38.6
13603,35.45
13604,35.8
13605,33.0
13606,36.349999999999994
13607,37.150000000000006
13608,37.599999999999994
13609,37.900000000000006
13610,38.5
13611,38.45
13612,37.6
13613,36.85
13614,35.9
13615,34.7
13616,34.0
13617,32.6
13618,30.7
13619,29.9
13620,29.4
13621,28.299999999999997
13622,27.1
13623,22.5
13624,19.299999999999997
13625,16.2
13626,17.5
13627,20.0
13628,17.25
13629,13.15
13630,13.0
13631,13.05
13632,9.8
13633,6.85
13634,5.55
13635,5.949999999999999
13636,4.35
13637,1.3
13638,0.4
13639,0.0
13640,0.0
13641,0.0
13642,0.0
13643,0.0
13644,0.0
13645,0.0
13646,0.0
13647,0.0
13648,0.0
13649,0.0
13650,0.0
13651,0.0
13652,0.0
13653,0.0
13654,0.0
13655,0.0
13656,0.0
13657,0.0
13658,0.0
13659,0.0
13660,0.0
13661,0.0
13662,0.0
13663,0.0
13664,0.0
13665,0.0
13666,0.0
13667,0.0
13668,0.0
13669,0.0
13670,0.0
13671,0.0
13672,0.0
13673,0.0
13674,0.0
13675,0.0
13676,0.0
13677,0.0
13678,0.0
13679,0.0
13680,0.0
13681,0.0
13682,0.0
13683,0.0
13684,0.0
13685,0.0
13686,0.0
13687,0.0
13688,0.0
13689,0.0
13690,0.0
13691,0.0
13692,0.0
13693,0.0
13694,0.0
13695,0.0
13696,0.0
13697,0.0
13698,0.0
13699,0.0
13700,0.0
13701,0.0
13702,0.0
13703,0.0
13704,0.0
13705,0.0
13706,0.0
13707,0.0
13708,0.0
13709,0.0
13710,0.0
13711,0.0
13712,0.0
13713,0.0
13714,0.0
13715,0.2
13716,1.45
13717,3.15
13718,5.35
13719,6.199999999999999
13720,6.9
13721,7.8
13722,10.3
13723,12.25
13724,12.65
13725,11.95
13726,11.9
13727,12.15
13728,13.85
13729,20.7
13730,20.6
13731,16.35
13732,25.0
13733,19.4
13734,15.75
13735,25.1
13736,25.4
13737,25.55
13738,26.25
13739,26.8
13740,28.549999999999997
13741,30.15
13742,29.8
13743,29.15
13744,35.65
13745,39.95
13746,39.15
13747,29.95
13748,27.55
13749,22.15
13750,18.049999999999997
13751,15.0
13752,18.1
13753,31.9
13754,33.5
13755,31.8
13756,32.45
13757,32.900000000000006
13758,30.1
13759,28.5
13760,29.05
13761,29.95
13762,31.0
13763,31.15
13764,30.4
13765,28.35
13766,26.85
13767,25.9
13768,24.0
13769,22.55
13770,20.85
13771,18.6
13772,18.35
13773,15.85
13774,14.9
13775,14.399999999999999
13776,12.1
13777,9.65
13778,8.1
13779,6.7
13780,5.5
13781,3.5999999999999996
13782,0.8999999999999998
13783,0.05
13784,0.05
13785,0.0
13786,0.0
13787,0.0
13788,0.0
13789,0.0
13790,0.0
13791,0.0
13792,0.0
13793,0.0
13794,0.0
13795,0.0
13796,0.0
13797,0.0
13798,0.0
13799,0.0
13800,0.0
13801,0.0
13802,0.0
13803,0.0
13804,0.0
13805,0.0
13806,0.0
13807,0.0
13808,0.0
13809,0.0
13810,0.0
13811,0.0
13812,0.0
13813,0.0
13814,0.0
13815,0.0
13816,0.0
13817,0.0
13818,0.0
13819,0.0
13820,0.0
13821,0.0
13822,0.0
13823,0.0
13824,0.0
13825,0.0
13826,0.0
13827,0.0
13828,0.0
13829,0.0
13830,0.0
13831,0.0
13832,0.0
13833,0.0
13834,0.0
13835,0.0
13836,0.0
13837,0.0
13838,0.0
13839,0.0
13840,0.0
13841,0.0
13842,0.0
13843,0.0
13844,0.0
13845,0.0
13846,0.0
13847,0.0
13848,0.0
13849,0.0
13850,0.0
13851,0.0
13852,0.0
13853,0.0
13854,0.0
13855,0.0
13856,0.0
13857,0.0
13858,0.05
13859,0.15000000000000002
13860,0.7000000000000001
13861,2.3
13862,4.75
13863,5.7
13864,9.2
13865,8.45
13866,11.75
13867,13.35
13868,14.399999999999999
13869,14.25
13870,13.149999999999999
13871,11.7
13872,9.8
13873,9.45
13874,10.3
13875,9.35
13876,9.5
13877,11.1
13878,11.95
13879,11.3
13880,18.55
13881,14.2
13882,23.85
13883,26.799999999999997
13884,29.75
13885,27.549999999999997
13886,23.9
13887,20.3
13888,15.1
13889,11.6
13890,11.7
13891,15.25
13892,15.7
13893,14.7
13894,13.2
13895,14.15
13896,17.6
13897,34.15
13898,32.85
13899,32.95
13900,34.5
13901,33.599999999999994
13902,33.45
13903,34.45
13904,34.0
13905,33.25
13906,32.55
13907,32.5
13908,31.4
13909,28.9
13910,27.25
13911,29.6
13912,28.65
13913,29.25
13914,25.3
13915,14.45
13916,17.15
13917,15.55
13918,10.1
13919,6.4
13920,9.9
13921,9.35
13922,8.350000000000001
13923,7.199999999999999
13924,5.6
13925,2.95
13926,1.1
13927,0.35
13928,0.05
13929,0.0
13930,0.0
13931,0.0
13932,0.0
13933,0.0
13934,0.0
13935,0.0
13936,0.0
13937,0.0
13938,0.0
13939,0.0
13940,0.0
13941,0.0
13942,0.0
13943,0.0
13944,0.0
13945,0.0
13946,0.0
13947,0.0
13948,0.0
13949,0.0
13950,0.0
13951,0.0
13952,0.0
13953,0.0
13954,0.0
13955,0.0
13956,0.0
13957,0.0
13958,0.0
13959,0.0
13960,0.0
13961,0.0
13962,0.0
13963,0.0
13964,0.0
13965,0.0
13966,0.0
13967,0.0
13968,0.0
13969,0.0
13970,0.0
13971,0.0
13972,0.0
13973,0.0
13974,0.0
13975,0.0
13976,0.0
13977,0.0
13978,0.0
13979,0.0
13980,0.0
13981,0.0
13982,0.0
13983,0.0
13984,0.0
13985,0.0
13986,0.0
13987,0.0
13988,0.0
13989,0.0
13990,0.0
13991,0.0
13992,0.0
13993,0.0
13994,0.0
13995,0.0
13996,0.0
13997,0.0
13998,0.0
13999,0.0
14000,0.0
14001,0.0
14002,0.0
14003,0.0
14004,0.05
14005,0.4
14006,1.1
14007,2.5
14008,3.7
14009,4.75
14010,5.3
14011,6.0
14012,5.55
14013,5.1
14014,3.85
14015,1.75
14016,1.15
14017,2.95
14018,4.8
14019,6.25
14020,9.45
14021,13.149999999999999
14022,13.7
14023,12.7
14024,16.15
14025,19.95
14026,23.4
14027,27.45
14028,29.45
14029,15.25
14030,26.25
14031,15.4
14032,14.85
14033,21.95
14034,17.7
14035,28.4
14036,36.8
14037,38.1
14038,20.4
14039,21.8
14040,30.299999999999997
14041,26.95
14042,24.75
14043,35.25
14044,39.3
14045,39.1
14046,27.0
14047,19.1
14048,17.85
14049,21.95
14050,20.5
14051,10.95
14052,9.85
14053,16.7
14054,23.05
14055,23.35
14056,28.65
14057,25.65
14058,9.899999999999999
14059,5.8
14060,8.649999999999999
14061,9.05
14062,7.7
14063,6.9
14064,7.45
14065,5.8
14066,0.55
14067,4.4
14068,5.8
14069,3.7
14070,1.5
14071,0.35
14072,0.05
14073,0.0
14074,0.0
14075,0.0
14076,0.0
14077,0.0
14078,0.0
14079,0.0
14080,0.0
14081,0.0
14082,0.0
14083,0.0
14084,0.0
14085,0.0
14086,0.0
14087,0.0
14088,0.0
14089,0.0
14090,0.0
14091,0.0
14092,0.0
14093,0.0
14094,0.0
14095,0.0
14096,0.0
14097,0.0
14098,0.0
14099,0.0
14100,0.0
14101,0.0
14102,0.0
14103,0.0
14104,0.0
14105,0.0
14106,0.0
14107,0.0
14108,0.0
14109,0.0
14110,0.0
14111,0.0
14112,0.0
14113,0.0
14114,0.0
14115,0.0
14116,0.0
14117,0.0
14118,0.0
14119,0.0
14120,0.0
14121,0.0
14122,0.0
14123,0.0
14124,0.0
14125,0.0
14126,0.0
14127,0.0
14128,0.0
14129,0.0
14130,0.0
14131,0.0
14132,0.0
14133,0.0
14134,0.0
14135,0.0
14136,0.0
14137,0.0
14138,0.0
14139,0.0
14140,0.0
14141,0.0
14142,0.0
14143,0.0
14144,0.0
14145,0.0
14146,0.0
14147,0.15000000000000002
14148,1.05
14149,3.8
14150,5.9
14151,7.55
14152,9.25
14153,10.95
14154,13.05
14155,15.65
14156,17.7
14157,19.55
14158,21.65
14159,23.25
14160,24.5
14161,26.55
14162,28.2
14163,29.45
14164,30.9
14165,32.0
14166,32.8
14167,33.2
14168,33.85
14169,34.45
14170,35.05
14171,36.1
14172,36.2
14173,36.4
14174,36.7
14175,36.75
14176,36.3
14177,37.099999999999994
14178,37.75
14179,38.1
14180,38.7
14181,39.150000000000006
14182,40.65
14183,41.05
14184,40.1
14185,37.95
14186,36.9
14187,36.7
14188,35.8
14189,35.599999999999994
14190,35.7
14191,34.7
14192,35.099999999999994
14193,33.3
14194,31.9
14195,30.3
14196,30.0
14197,30.049999999999997
14198,30.1
14199,27.65
14200,26.1
14201,27.45
14202,25.6
14203,22.45
14204,20.65
14205,18.9
14206,17.35
14207,15.45
14208,13.3
14209,11.25
14210,9.149999999999999
14211,7.6
14212,6.25
14213,4.699999999999999
14214,1.9
14215,0.35
14216,0.05
14217,0.0
14218,0.0
14219,0.0
14220,0.0
14221,0.0
14222,0.0
14223,0.0
14224,0.0
14225,0.0
14226,0.0
14227,0.0
14228,0.0
14229,0.0
14230,0.0
14231,0.0
14232,0.0
14233,0.0
14234,0.0
14235,0.0
14236,0.0
14237,0.0
14238,0.0
14239,0.0
14240,0.0
14241,0.0
14242,0.0
14243,0.0
14244,0.0
14245,0.0
14246,0.0
14247,0.0
14248,0.0
14249,0.0
14250,0.0
14251,0.0
14252,0.0
14253,0.0
14254,0.0
14255,0.0
14256,0.0
14257,0.0
14258,0.0
14259,0.0
14260,0.0
14261,0.0
14262,0.0
14263,0.0
14264,0.0
14265,0.0
14266,0.0
14267,0.0
14268,0.0
14269,0.0
14270,0.0
14271,0.0
14272,0.0
14273,0.0
14274,0.0
14275,0.0
14276,0.0
14277,0.0
14278,0.0
14279,0.0
14280,0.0
14281,0.0
14282,0.0
14283,0.0
14284,0.0
14285,0.0
14286,0.0
14287,0.0
14288,0.0
14289,0.0
14290,0.0
14291,0.2
14292,1.35
14293,4.65
14294,6.65
14295,8.5
14296,10.3
14297,12.25
14298,14.05
14299,15.45
14300,17.5
14301,19.35
14302,21.1
14303,23.15
14304,24.549999999999997
14305,25.9
14306,27.7
14307,28.65
14308,29.15
14309,30.299999999999997
14310,31.299999999999997
14311,32.25
14312,33.4
14313,34.8
14314,34.85
14315,35.85
14316,36.25
14317,37.25
14318,37.8
14319,38.4
14320,38.05
14321,37.849999999999994
14322,37.9
14323,38.150000000000006
14324,37.150000000000006
14325,35.8
14326,35.349999999999994
14327,35.1
14328,35.55
14329,37.45
14330,36.900000000000006
14331,36.15
14332,35.4
14333,35.2
14334,34.55
14335,33.95
14336,32.900000000000006
14337,32.15
14338,31.05
14339,29.7
14340,28.95
14341,28.95
14342,28.799999999999997
14343,28.4
14344,27.65
14345,27.2
14346,24.799999999999997
14347,21.2
14348,19.15
14349,17.35
14350,15.85
14351,14.25
14352,12.55
14353,10.85
14354,9.1
14355,7.3
14356,5.75
14357,4.15
14358,1.6
14359,0.35
14360,0.05
14361,0.0
14362,0.0
14363,0.0
14364,0.0
14365,0.0
14366,0.0
14367,0.0
14368,0.0
14369,0.0
14370,0.0
14371,0.0
14372,0.0
14373,0.0
14374,0.0
14375,0.0
14376,0.0
14377,0.0
14378,0.0
14379,0.0
14380,0.0
14381,0.0
14382,0.0
14383,0.0
14384,0.0
14385,0.0
14386,0.0
14387,0.0
14388,0.0
14389,0.0
14390,0.0
14391,0.0
14392,0.0
14393,0.0
14394,0.0
14395,0.0
14396,0.0
14397,0.0
14398,0.0
14399,0.0
14400,0.0
14401,0.0
14402,0.0
14403,0.0
14404,0.0
14405,0.0
14406,0.0
14407,0.0
14408,0.0
14409,0.0
14410,0.0
14411,0.0
14412,0.0
14413,0.0
14414,0.0
14415,0.0
14416,0.0
14417,0.0
14418,0.0
14419,0.0
14420,0.0
14421,0.0
14422,0.0
14423,0.0
14424,0.0
14425,0.0
14426,0.0
14427,0.0
14428,0.0
14429,0.0
14430,0.0
14431,0.0
14432,0.0
14433,0.0
14434,0.05
14435,0.30000000000000004
14436,1.65
14437,4.6
14438,6.199999999999999
14439,7.65
14440,9.4
14441,11.4
14442,13.55
14443,14.7
14444,16.85
14445,18.75
14446,21.35
14447,23.4
14448,24.9
14449,26.1
14450,28.35
14451,29.85
14452,30.65
14453,32.45
14454,32.849999999999994
14455,32.0
14456,32.25
14457,33.75
14458,34.8
14459,36.3
14460,36.35
14461,36.900000000000006
14462,37.8
14463,38.05
14464,37.95
14465,38.25
14466,38.3
14467,37.9
14468,37.85
14469,38.45
14470,38.2
14471,37.05
14472,36.75
14473,36.6
14474,36.5
14475,36.55
14476,36.849999999999994
14477,36.5
14478,35.15
14479,34.25
14480,33.3
14481,32.15
14482,30.9
14483,30.35
14484,29.9
14485,29.85
14486,28.5
14487,27.049999999999997
14488,25.45
14489,23.7
14490,22.2
14491,20.4
14492,18.6
14493,16.7
14494,15.1
14495,13.5
14496,11.65
14497,9.85
14498,8.15
14499,6.6
14500,5.3
14501,3.2
14502,1.2
14503,0.4
14504,0.05
14505,0.0
14506,0.0
14507,0.0
14508,0.0
14509,0.0
14510,0.0
14511,0.0
14512,0.0
14513,0.0
14514,0.0
14515,0.0
14516,0.0
14517,0.0
14518,0.0
14519,0.0
14520,0.0
14521,0.0
14522,0.0
14523,0.0
14524,0.0
14525,0.0
14526,0.0
14527,0.0
14528,0.0
14529,0.0
14530,0.0
14531,0.0
14532,0.0
14533,0.0
14534,0.0
14535,0.0
14536,0.0
14537,0.0
14538,0.0
14539,0.0
14540,0.0
14541,0.0
14542,0.0
14543,0.0
14544,0.0
14545,0.0
14546,0.0
14547,0.0
14548,0.0
14549,0.0
14550,0.0
14551,0.0
14552,0.0
14553,0.0
14554,0.0
14555,0.0
14556,0.0
14557,0.0
14558,0.0
14559,0.0
14560,0.0
14561,0.0
14562,0.0
14563,0.0
14564,0.0
14565,0.0
14566,0.0
14567,0.0
14568,0.0
14569,0.0
14570,0.0
14571,0.0
14572,0.0
14573,0.0
14574,0.0
14575,0.0
14576,0.0
14577,0.0
14578,0.05
14579,0.35
14580,1.7
14581,4.75
14582,6.300000000000001
14583,7.75
14584,9.5
14585,11.3
14586,13.05
14587,14.6
14588,15.7
14589,16.65
14590,17.7
14591,19.15
14592,18.4
14593,12.25
14594,18.15
14595,18.5
14596,29.1
14597,26.5
14598,21.1
14599,19.45
14600,16.55
14601,18.5
14602,18.4
14603,18.9
14604,24.3
14605,24.799999999999997
14606,22.1
14607,22.75
14608,21.049999999999997
14609,21.549999999999997
14610,21.35
14611,18.3
14612,17.75
14613,21.549999999999997
14614,17.9
14615,18.75
14616,16.1
14617,16.9
14618,18.25
14619,14.95
14620,15.8
14621,21.05
14622,23.549999999999997
14623,26.1
14624,27.299999999999997
14625,31.95
14626,29.4
14627,27.75
14628,26.6
14629,28.8
14630,28.8
14631,26.45
14632,24.75
14633,24.1
14634,22.9
14635,21.049999999999997
14636,19.35
14637,17.65
14638,15.85
14639,14.2
14640,12.5
14641,10.9
14642,9.25
14643,7.6
14644,6.199999999999999
14645,4.5
14646,1.7
14647,0.4
14648,0.05
14649,0.0
14650,0.0
14651,0.0
14652,0.0
14653,0.0
14654,0.0
14655,0.0
14656,0.0
14657,0.0
14658,0.0
14659,0.0
14660,0.0
14661,0.0
14662,0.0
14663,0.0
14664,0.0
14665,0.0
14666,0.0
14667,0.0
14668,0.0
14669,0.0
14670,0.0
14671,0.0
14672,0.0
