,load
186952,23873.0
186966,25063.0
186980,25288.0
186994,25478.0
187008,25280.0
187022,25097.0
187036,24921.0
187050,25156.0
187064,25355.0
187078,25514.0
187092,25895.0
187106,26219.0
187120,26879.0
187134,27626.0
187148,28501.0
187162,27525.0
187176,25540.0
187190,23614.0
187204,22357.0
187218,21406.0
187232,20935.0
187246,20823.0
187260,21094.0
187274,22256.0
187288,23750.0
187302,24655.0
187316,24761.0
187330,24937.0
187344,24795.0
187358,24524.0
187372,24426.0
187386,24760.0
187400,25113.0
187414,25649.0
187428,26376.0
187442,26528.0
187456,26995.0
187470,27728.0
187484,28581.0
187498,27728.0
187512,25726.0
187526,23763.0
187540,22350.0
187554,21465.0
187568,20870.0
187582,20703.0
187596,21177.0
187610,22413.0
187624,23857.0
187638,24918.0
187652,25378.0
187666,25476.0
187680,25346.0
187694,24906.0
187708,24517.0
187722,24567.0
187736,24691.0
187750,25038.0
187764,25694.0
187778,26292.0
187792,26994.0
187806,27974.0
187820,28348.0
187834,27415.0
187848,25739.0
187862,23897.0
187876,22666.0
187890,21700.0
187904,21034.0
187918,20742.0
187932,20835.0
187946,21273.0
187960,21613.0
187974,22104.0
187988,22660.0
188002,22893.0
188016,22723.0
188030,22593.0
188044,22245.0
188058,22016.0
188072,22165.0
188086,22390.0
188100,23298.0
188114,24235.0
188128,25109.0
188142,25931.0
188156,26764.0
188170,26192.0
188184,24755.0
188198,23098.0
188212,21903.0
188226,20988.0
188240,20334.0
188254,19982.0
188268,19938.0
188282,20126.0
188296,20190.0
188310,20813.0
188324,21395.0
188338,21501.0
188352,21450.0
188366,21243.0
188380,20956.0
188394,21097.0
188408,21353.0
188422,22058.0
188436,23068.0
188450,23553.0
188464,24466.0
188478,25423.0
188492,26344.0
188506,25601.0
188520,23961.0
188534,22174.0
188548,21119.0
188562,20394.0
188576,19989.0
188590,19929.0
188604,20408.0
188618,21688.0
188632,23392.0
188646,24769.0
188660,25104.0
188674,25112.0
188688,25037.0
188702,24885.0
188716,24573.0
188730,24539.0
188744,24780.0
188758,25306.0
188772,25836.0
188786,26187.0
188800,26890.0
188814,27738.0
188828,28387.0
188842,27326.0
188856,25329.0
188870,23404.0
188884,22189.0
188898,21248.0
188912,20736.0
188926,20586.0
188940,21017.0
188954,22266.0
188968,23855.0
188982,25138.0
188996,25412.0
189010,25467.0
189024,25363.0
189038,25023.0
189052,24781.0
189066,24695.0
189080,24855.0
189094,25419.0
189108,26199.0
189122,26555.0
189136,27334.0
189150,28009.0
189164,28866.0
189178,28002.0
189192,25805.0
189206,23793.0
189220,22418.0
189234,21556.0
189248,20982.0
189262,20776.0
189276,21206.0
189290,22386.0
189304,24052.0
189318,25394.0
189332,25801.0
189346,25956.0
189360,26053.0
189374,25710.0
189388,25207.0
189402,25077.0
189416,25114.0
189430,25378.0
189444,26010.0
189458,26729.0
189472,27305.0
189486,27973.0
189500,28829.0
189514,27894.0
189528,25731.0
189542,23830.0
189556,22431.0
189570,21592.0
189584,21358.0
189598,21133.0
189612,21435.0
189626,22517.0
189640,24075.0
189654,25338.0
189668,25951.0
189682,26655.0
189696,26763.0
189710,26553.0
189724,26143.0
189738,26052.0
189752,26006.0
189766,26265.0
189780,26497.0
189794,26656.0
189808,26875.0
189822,27534.0
189836,28235.0
189850,27280.0
189864,25209.0
189878,23508.0
189892,22340.0
189906,21675.0
189920,21111.0
189934,21028.0
189948,21471.0
189962,22379.0
189976,23915.0
189990,25314.0
190004,26131.0
190018,26488.0
190032,26073.0
190046,26198.0
190060,25544.0
190074,25135.0
190088,24891.0
190102,24808.0
190116,25236.0
190130,25622.0
190144,25675.0
190158,26069.0
190172,27048.0
190186,26441.0
190200,24876.0
190214,23248.0
190228,21921.0
190242,20995.0
190256,20421.0
190270,20068.0
190284,20074.0
190298,20382.0
190312,20673.0
190326,21448.0
190340,22157.0
190354,22352.0
190368,22375.0
190382,22049.0
190396,21746.0
190410,21513.0
190424,21424.0
190438,21630.0
190452,22145.0
190466,22756.0
190480,23408.0
190494,24345.0
190508,25377.0
190522,25009.0
190536,23780.0
190550,22273.0
190564,21014.0
190578,20179.0
190592,19596.0
190606,19286.0
190620,19253.0
190634,19379.0
190648,19350.0
190662,19754.0
190676,20057.0
190690,20158.0
190704,19926.0
190718,19552.0
190732,19493.0
190746,19611.0
190760,19787.0
190774,20676.0
190788,21997.0
190802,23443.0
190816,24661.0
190830,25456.0
190844,26260.0
190858,25861.0
190872,24337.0
190886,22609.0
190900,21267.0
190914,20293.0
190928,19574.0
190942,19281.0
190956,19401.0
190970,19596.0
190984,19737.0
190998,20193.0
191012,20838.0
191026,21741.0
191040,22167.0
191054,22587.0
191068,22947.0
191082,23333.0
191096,24368.0
191110,25616.0
191124,27193.0
191138,28728.0
191152,29512.0
191166,29732.0
191180,29879.0
191194,28815.0
191208,26431.0
191222,24107.0
191236,22532.0
191250,21954.0
191264,21579.0
191278,21341.0
191292,21789.0
191306,22761.0
191320,23735.0
191334,25738.0
191348,26744.0
191362,27233.0
191376,27824.0
191390,28492.0
191404,29227.0
191418,30077.0
191432,30976.0
191446,31627.0
191460,32076.0
191474,32438.0
191488,32371.0
191502,32225.0
191516,32018.0
191530,30443.0
191544,27808.0
191558,25396.0
191572,24110.0
191586,23063.0
191600,22339.0
191614,22003.0
191628,22327.0
191642,23456.0
191656,24895.0
191670,26416.0
191684,26889.0
191698,27067.0
191712,26870.0
191726,26548.0
191740,26195.0
191754,26236.0
191768,26622.0
191782,26906.0
191796,27167.0
191810,27734.0
191824,27973.0
191838,28445.0
191852,29133.0
191866,28241.0
191880,26102.0
191894,24090.0
191908,22756.0
191922,21839.0
191936,21282.0
191950,21052.0
191964,21347.0
191978,22451.0
191992,23840.0
192006,24997.0
192020,25159.0
192034,25244.0
192048,25358.0
192062,25146.0
192076,25123.0
192090,25097.0
192104,25245.0
192118,25509.0
192132,26002.0
192146,26587.0
192160,26808.0
192174,27416.0
192188,28262.0
192202,27709.0
192216,25822.0
192230,23883.0
192244,22372.0
192258,21466.0
192272,20929.0
192286,20749.0
192300,21173.0
192314,22048.0
192328,23258.0
192342,24232.0
192356,24580.0
192370,24879.0
192384,24946.0
192398,24954.0
192412,24871.0
192426,25013.0
192440,25527.0
192454,26317.0
192468,27181.0
192482,28016.0
192496,28519.0
192510,28885.0
192524,29262.0
192538,28539.0
192552,26746.0
192566,24846.0
192580,23393.0
192594,22282.0
192608,21501.0
192622,21017.0
192636,20993.0
192650,21181.0
192664,21364.0
192678,21805.0
192692,22584.0
192706,23117.0
192720,23654.0
192734,24192.0
192748,24829.0
192762,25783.0
192776,26713.0
192790,27985.0
192804,29321.0
192818,30521.0
192832,31230.0
192846,31187.0
192860,30951.0
192874,29965.0
192888,27836.0
192902,25670.0
192916,23803.0
192930,22463.0
192944,21485.0
192958,20878.0
192972,20651.0
192986,20562.0
193000,20324.0
193014,20973.0
193028,22022.0
193042,22800.0
193056,23769.0
193070,24666.0
193084,25557.0
193098,26960.0
193112,28405.0
193126,29923.0
193140,31369.0
193154,32697.0
193168,33170.0
193182,32615.0
193196,32148.0
193210,30756.0
193224,28043.0
193238,25330.0
193252,23686.0
193266,22723.0
193280,22239.0
193294,21985.0
193308,22381.0
193322,23080.0
193336,24073.0
193350,25785.0
193364,26701.0
193378,27385.0
193392,28306.0
193406,28995.0
193420,29652.0
193434,30362.0
193448,31016.0
193462,31780.0
193476,32509.0
193490,32980.0
193504,33073.0
193518,32613.0
193532,32262.0
193546,30799.0
193560,28187.0
193574,25636.0
193588,23969.0
193602,22833.0
193616,22071.0
193630,21732.0
193644,22005.0
193658,23013.0
193672,24396.0
193686,25622.0
193700,26086.0
193714,26192.0
193728,26280.0
193742,26411.0
193756,26723.0
193770,27340.0
193784,27869.0
193798,28448.0
193812,29321.0
193826,30147.0
193840,30613.0
193854,30576.0
193868,30875.0
193882,29779.0
193896,27365.0
193910,25033.0
193924,23586.0
193938,22764.0
193952,22075.0
193966,21801.0
193980,21883.0
193994,22829.0
194008,24218.0
194022,25494.0
194036,26015.0
194050,26244.0
194064,26263.0
194078,26134.0
194092,26078.0
194106,26638.0
194120,27305.0
194134,28090.0
194148,28604.0
194162,29251.0
194176,29659.0
194190,29787.0
194204,30210.0
194218,29343.0
194232,27003.0
194246,24929.0
194260,23551.0
194274,22550.0
194288,21914.0
194302,21670.0
194316,21819.0
194330,22794.0
194344,24034.0
194358,25228.0
194372,25708.0
194386,25621.0
194400,25610.0
194414,25989.0
194428,26167.0
194442,26788.0
194456,27558.0
194470,28420.0
194484,29026.0
194498,29495.0
194512,30117.0
194526,30187.0
194540,30412.0
194554,29525.0
194568,27402.0
194582,25171.0
194596,23604.0
194610,22377.0
194624,21779.0
194638,21493.0
194652,21785.0
194666,22744.0
194680,23800.0
194694,24846.0
194708,25475.0
194722,25875.0
194736,26318.0
194750,26766.0
194764,27183.0
194778,28134.0
194792,29192.0
194806,30238.0
194820,31311.0
194834,31957.0
194848,32161.0
194862,31784.0
194876,31509.0
194890,30543.0
194904,28394.0
194918,26055.0
194932,24349.0
194946,23129.0
194960,22230.0
194974,21684.0
194988,21608.0
195002,21717.0
195016,21843.0
195030,22752.0
195044,23691.0
195058,24083.0
195072,24452.0
195086,24697.0
195100,25069.0
195114,25609.0
195128,26184.0
195142,26667.0
195156,27305.0
195170,28067.0
195184,28586.0
195198,28453.0
195212,28680.0
195226,28094.0
195240,26450.0
195254,24569.0
195268,23058.0
195282,21963.0
195296,21492.0
195310,21016.0
195324,20862.0
195338,20847.0
195352,20909.0
195366,20967.0
195380,21167.0
195394,21307.0
195408,21568.0
195422,21877.0
195436,22251.0
195450,22867.0
195464,23746.0
195478,24763.0
195492,26155.0
195506,27138.0
195520,27940.0
195534,28241.0
195548,28672.0
195562,28109.0
195576,26144.0
195590,24014.0
195604,22484.0
195618,21498.0
195632,20860.0
195646,20563.0
195660,21044.0
195674,22120.0
195688,23495.0
195702,24810.0
195716,25628.0
195730,26071.0
195744,26683.0
195758,27265.0
195772,27938.0
195786,29100.0
195800,30403.0
195814,31796.0
195828,33020.0
195842,33945.0
195856,34243.0
195870,33817.0
195884,33355.0
195898,31991.0
195912,29249.0
195926,26605.0
195940,24564.0
195954,23219.0
195968,22339.0
195982,21915.0
195996,22092.0
196010,22925.0
196024,24267.0
196038,25576.0
196052,26412.0
196066,27233.0
196080,28258.0
196094,29291.0
196108,30448.0
196122,32063.0
196136,33561.0
196150,34951.0
196164,36055.0
196178,36715.0
196192,36645.0
196206,35867.0
196220,35140.0
196234,33494.0
196248,30622.0
196262,27679.0
196276,25538.0
196290,23957.0
196304,22905.0
196318,22413.0
196332,22649.0
196346,23641.0
196360,24848.0
196374,26226.0
196388,27059.0
196402,27901.0
196416,29017.0
196430,30169.0
196444,31258.0
196458,32809.0
196472,34308.0
196486,35722.0
196500,36847.0
196514,37491.0
196528,37458.0
196542,36593.0
196556,35684.0
196570,33989.0
196584,30884.0
196598,27932.0
196612,25824.0
196626,24427.0
196640,23496.0
196654,22963.0
196668,23187.0
196682,23939.0
196696,25076.0
196710,26329.0
196724,27102.0
196738,27676.0
196752,28323.0
196766,29008.0
196780,29858.0
196794,31392.0
196808,33065.0
196822,34654.0
196836,35896.0
196850,36306.0
196864,35959.0
196878,34936.0
196892,34113.0
196906,32629.0
196920,30018.0
196934,27182.0
196948,25138.0
196962,23849.0
196976,23016.0
196990,22594.0
197004,22924.0
197018,23842.0
197032,24908.0
197046,26092.0
197060,26811.0
197074,27141.0
197088,27596.0
197102,28253.0
197116,28827.0
197130,29765.0
197144,30758.0
197158,31705.0
197172,32188.0
197186,32527.0
197200,32514.0
197214,31948.0
197228,31571.0
197242,30587.0
197256,28452.0
197270,26192.0
197284,24557.0
197298,23358.0
197312,22491.0
197326,21971.0
197340,21938.0
197354,22181.0
197368,22321.0
197382,22809.0
197396,23375.0
197410,23682.0
197424,23741.0
197438,23695.0
197452,23550.0
197466,23582.0
197480,24071.0
197494,24696.0
197508,25315.0
197522,25802.0
197536,26308.0
197550,26603.0
197564,27080.0
197578,26695.0
197592,25307.0
197606,23590.0
197620,22258.0
197634,21423.0
197648,20782.0
197662,20366.0
197676,20241.0
197690,20371.0
197704,20283.0
197718,20968.0
197732,21462.0
197746,21716.0
197760,21733.0
197774,21319.0
197788,21001.0
197802,20777.0
197816,20853.0
197830,21362.0
197844,22235.0
197858,23132.0
197872,24310.0
197886,25283.0
197900,26153.0
197914,26049.0
197928,24554.0
197942,22906.0
197956,21619.0
197970,20967.0
197984,20468.0
197998,20349.0
198012,20928.0
198026,22089.0
198040,23368.0
198054,24525.0
198068,25129.0
198082,25374.0
198096,25519.0
198110,25491.0
198124,25637.0
198138,26191.0
198152,26910.0
198166,27750.0
198180,28649.0
198194,29633.0
198208,30232.0
198222,30430.0
198236,30561.0
198250,29717.0
198264,27377.0
198278,25131.0
198292,23687.0
198306,22668.0
198320,21947.0
198334,21982.0
198348,22031.0
198362,22993.0
198376,24308.0
198390,25683.0
198404,26306.0
198418,26441.0
198432,26750.0
198446,27043.0
198460,27686.0
198474,28681.0
198488,29772.0
198502,31143.0
198516,32306.0
198530,32950.0
198544,33239.0
198558,32800.0
198572,32415.0
198586,31321.0
198600,28895.0
198614,26514.0
198628,24762.0
198642,23725.0
198656,22912.0
198670,22503.0
198684,22879.0
198698,23810.0
198712,25073.0
198726,26096.0
198740,26867.0
198754,27293.0
198768,27700.0
198782,28066.0
198796,28775.0
198810,30058.0
198824,31578.0
198838,32821.0
198852,33943.0
198866,34394.0
198880,34403.0
198894,33802.0
198908,33300.0
198922,32012.0
198936,29552.0
198950,27218.0
198964,24997.0
198978,23623.0
198992,22832.0
199006,22446.0
199020,22733.0
199034,23746.0
199048,24797.0
199062,26156.0
199076,27089.0
199090,27093.0
199104,27463.0
199118,28415.0
199132,28786.0
199146,30072.0
199160,31528.0
199174,33053.0
199188,34199.0
199202,35016.0
199216,35054.0
199230,34350.0
199244,33643.0
199258,32287.0
199272,29628.0
199286,27006.0
199300,25021.0
199314,23750.0
199328,22757.0
199342,22367.0
199356,22626.0
199370,23665.0
199384,24884.0
199398,26300.0
199412,27094.0
199426,27669.0
199440,28368.0
199454,29292.0
199468,30454.0
199482,32131.0
199496,33911.0
199510,35584.0
199524,37004.0
199538,37803.0
199552,37638.0
199566,36642.0
199580,35647.0
199594,34072.0
199608,31189.0
199622,28479.0
199636,26484.0
199650,24937.0
199664,23781.0
199678,23077.0
199692,23069.0
199706,23398.0
199720,23849.0
199734,24635.0
199748,25669.0
199762,26587.0
199776,27562.0
199790,27784.0
199804,28274.0
199818,29519.0
199832,30704.0
199846,31655.0
199860,32565.0
199874,33381.0
199888,33784.0
199902,33365.0
199916,32810.0
199930,31657.0
199944,29412.0
199958,27081.0
199972,25383.0
199986,23984.0
200000,22914.0
200014,22258.0
200028,21934.0
200042,21880.0
200056,22015.0
200070,22385.0
200084,23018.0
200098,23682.0
200112,24347.0
200126,25011.0
200140,25880.0
200154,26939.0
200168,27767.0
200182,28965.0
200196,30105.0
200210,31127.0
200224,31550.0
200238,31202.0
200252,30828.0
200266,29826.0
200280,27655.0
200294,25241.0
200308,23869.0
200322,22755.0
200336,22016.0
200350,21750.0
200364,22202.0
200378,23282.0
200392,24626.0
200406,25854.0
200420,26654.0
200434,27269.0
200448,27885.0
200462,28508.0
200476,29176.0
200490,30152.0
200504,31283.0
200518,32548.0
200532,33471.0
200546,34132.0
200560,34599.0
200574,33872.0
200588,33247.0
200602,32129.0
200616,29506.0
200630,26844.0
200644,25142.0
200658,23799.0
200672,22975.0
200686,22579.0
200700,22874.0
200714,23785.0
200728,25052.0
200742,26319.0
200756,27113.0
200770,27430.0
200784,28111.0
200798,28873.0
200812,29660.0
200826,31031.0
200840,32232.0
200854,33491.0
200868,34704.0
200882,35373.0
200896,35572.0
200910,34865.0
200924,34092.0
200938,32646.0
200952,29878.0
200966,27104.0
200980,25334.0
200994,23989.0
201008,23032.0
201022,22597.0
201036,22786.0
201050,23780.0
201064,24943.0
201078,26121.0
201092,26845.0
201106,27363.0
201120,28017.0
201134,28611.0
201148,29230.0
201162,30295.0
201176,31486.0
201190,32695.0
201204,33769.0
201218,34523.0
201232,34746.0
201246,34178.0
201260,33500.0
201274,32143.0
201288,29498.0
201302,26763.0
201316,24866.0
201330,23569.0
201344,22679.0
201358,22276.0
201372,22615.0
201386,23412.0
201400,24643.0
201414,26111.0
201428,26674.0
201442,27127.0
201456,27738.0
201470,28170.0
201484,28609.0
201498,29538.0
201512,30244.0
201526,31315.0
201540,32267.0
201554,32895.0
201568,33122.0
201582,32616.0
201596,32281.0
201610,31274.0
201624,28784.0
201638,26371.0
201652,25008.0
201666,23910.0
201680,23026.0
201694,22692.0
201708,23011.0
201722,24013.0
201736,25104.0
201750,26228.0
201764,27074.0
201778,27325.0
201792,27525.0
201806,27847.0
201820,28343.0
201834,29410.0
201848,30611.0
201862,31895.0
201876,32785.0
201890,33367.0
201904,33400.0
201918,32876.0
201932,32464.0
201946,31509.0
201960,29363.0
201974,27137.0
201988,25322.0
202002,24037.0
202016,23071.0
202030,22546.0
202044,22493.0
202058,22735.0
202072,23076.0
202086,24027.0
202100,25014.0
202114,25591.0
202128,26157.0
202142,26893.0
202156,27891.0
202170,28846.0
202184,30116.0
202198,31194.0
202212,32325.0
202226,33151.0
202240,33271.0
202254,32776.0
202268,32272.0
202282,31379.0
202296,29291.0
202310,27099.0
202324,25444.0
202338,24056.0
202352,23064.0
202366,22407.0
202380,22130.0
202394,22115.0
202408,22129.0
202422,22858.0
202436,23627.0
202450,24263.0
202464,25133.0
202478,25771.0
202492,26558.0
202506,27828.0
202520,29129.0
202534,30521.0
202548,31779.0
202562,32839.0
202576,33240.0
202590,32683.0
202604,32161.0
202618,31065.0
202632,28758.0
202646,26359.0
202660,24459.0
202674,23214.0
202688,22446.0
202702,22148.0
202716,22535.0
202730,23707.0
202744,25068.0
202758,26472.0
202772,27280.0
202786,27937.0
202800,28753.0
202814,29520.0
202828,30219.0
202842,31270.0
202856,32349.0
202870,33593.0
202884,34574.0
202898,35322.0
202912,35363.0
202926,34737.0
202940,34180.0
202954,33066.0
202968,30181.0
202982,27474.0
202996,25544.0
203010,24141.0
203024,23226.0
203038,22849.0
203052,23133.0
203066,24045.0
203080,25256.0
203094,26527.0
203108,27338.0
203122,27587.0
203136,28153.0
203150,28599.0
203164,28972.0
203178,29891.0
203192,30858.0
203206,32037.0
203220,33014.0
203234,33592.0
203248,33531.0
203262,32848.0
203276,32347.0
203290,31329.0
203304,29090.0
203318,26814.0
203332,25186.0
203346,23843.0
203360,22798.0
203374,22215.0
203388,22041.0
203402,22127.0
203416,22071.0
203430,22327.0
203444,22921.0
203458,23528.0
203472,24106.0
203486,24767.0
203500,25490.0
203514,26364.0
203528,27429.0
203542,28519.0
203556,29665.0
203570,30364.0
203584,30528.0
203598,30041.0
203612,29548.0
203626,28753.0
203640,27651.0
203654,25837.0
203668,24159.0
203682,22841.0
203696,21978.0
203710,21691.0
203724,22017.0
203738,23013.0
203752,24030.0
203766,25311.0
203780,26567.0
203794,27397.0
203808,28335.0
203822,29319.0
203836,30640.0
203850,32363.0
203864,35944.0
203878,37533.0
203892,38604.0
203906,38716.0
203920,37523.0
203934,36575.0
203948,35061.0
203962,32007.0
203976,29040.0
203990,26940.0
204004,25409.0
204018,24406.0
204032,23875.0
204046,24050.0
204060,24908.0
204074,26031.0
204088,27863.0
204102,29728.0
204116,31641.0
204130,33858.0
204144,36041.0
204158,38107.0
204172,40416.0
204186,42385.0
204200,44016.0
204214,45113.0
204228,45328.0
204242,44990.0
204256,43895.0
204270,42634.0
204284,40981.0
204298,37820.0
204312,34579.0
204326,31726.0
204340,29640.0
204354,28035.0
204368,26962.0
204382,26427.0
204396,26331.0
204410,26443.0
204424,27680.0
204438,29758.0
204452,31981.0
